SSN,NIF,Name,Phone,Address,Birthdate
404320481,321488167,Valentina-Erika Gonçalves,981261460,Cartaxo Largo Vera Amaral 56 1908-328,1985-05-17
259783553,517482561,Rodrigo Abreu-Tavares,930568848,Silves R. de Andrade S/N 0737-353,1962-10-09
179487083,686488901,Micael Gaspar,906045621,Oliveira do Hospital Largo Anjos 43 0862-290,1992-02-07
196669877,620509694,Rafaela Castro,920914209,Valbom Avenida da Rainha D. Leonor 11 9278-129,1976-11-20
856340680,425299231,Marco Domingues,944398321,Oliveira do Hospital Praça de Macedo 68 5649-489,1951-10-11
244446118,922280816,Mário Rocha,998520872,Lagos R. de Miranda 26 4942-127,2005-07-05
864638176,953853104,Francisco Vieira,929892543,Tarouca Rua de Valente 56 8516-714,1959-11-27
469739597,837618075,Naiara Esteves,925250375,Pombal Alameda de Matias 76 7175-784,1967-02-11
714997832,431766728,Paulo Carvalho-Branco,928373236,São Salvador de Lordelo Largo Adolfo Ayala 95 3674-130,1950-02-23
636699108,539046016,Valentim do Lopes,935690003,Peso da Régua Alameda Iara Ribeiro S/N 3984-076,1965-04-23
991622611,251415912,Alexandre da Pinto,997721063,Vila Real Av Jorge Luis Borges 375 6396-966,1951-11-10
477618258,579638505,Adriana Almeida,935184939,Estarreja Av da Banda de Ramalde 5 9235-223,1988-10-15
604820955,416378972,Laura Lourenço,949961635,Tomar R. Tomé Almeida 73 6318-906,1948-09-13
590862853,388126095,Guilherme Domingues,928513265,São João da Madeira Praça da Sé 68 3153-952,1956-07-09
171176794,801306070,António Matos,908162655,Setúbal Av Artur Leal 93 6554-443,1983-06-09
231115412,126888420,Carlota-Melissa Assunção,925722365,Marinha Grande Largo de Torres S/N 2897-917,1971-09-22
732554822,457685977,Xavier Pacheco,977579774,Évora R. de D. João II 40 9206-954,1999-08-04
416035859,616915883,Joel Gomes,935706424,Oliveira de Azeméis Alameda de Sousa 3 9928-688,2003-10-16
539854948,460788700,Letícia Barbosa,950638965,Odivelas Travessa de S. João da Foz 73 8014-882,1977-03-18
783828397,136681266,Enzo Carneiro,998058168,Vila Nova de Famalicão Av Raquel Sousa S/N 1730-755,1951-09-07
876869368,142262392,Madalena-Joana Mendes,962324434,Torres Novas Av da Companhia 84 7747-656,1987-09-21
918202040,919087590,Alice Coelho,920485881,Oliveira do Bairro Avenida Juliana Paiva S/N 4917-015,1980-02-15
191608203,607162396,Luana Pacheco,992025931,Almeirim Rua de Rodrigues 92 3159-684,1965-04-08
767174059,392166913,Sofia Castro,953451966,Penafiel Largo de Assunção 5 7080-155,1956-02-22
988835668,918391106,Lara Assunção,982358437,Vila Franca de Xira Largo de Pinheiro 58 4070-048,1967-03-25
575197094,115047527,Patrícia Barbosa,955185481,Santarém Praça do Dr. Manuel Laranjeira S/N 5932-208,1988-12-07
982006319,903105851,Mara Barbosa,930955852,Costa da Caparica Alameda Moreira 34 8683-005,1957-05-06
326616786,734208087,Luís Coelho,960705993,Barreiro Travessa Vieira 97 1010-098,1969-07-26
655792155,384930877,Xavier Pinto,952762576,Covilhã Praça do Carrasco 95 4255-328,1987-01-28
716762062,446398772,Noah Amorim,915674057,Vila do Conde Alameda Antunes S/N 7160-924,1996-05-04
819926506,623805437,Alexandra Pereira,922709521,Lourosa Largo Adolfo Ayala 54 1184-257,1952-01-01
713881274,521180901,Daniela-Teresa Lourenço,933106703,Cartaxo R. da Boavista 53 7608-523,1969-01-15
248409404,417445778,Bruna Coelho,986328101,Ovar Alameda do Freixo 8 9195-513,2005-09-04
662260729,212110068,Ângela Tavares,919787538,Portalegre Largo Branco 883 4164-376,1992-11-06
229342370,255425576,Patrícia Anjos,909559543,Tomar Praça Gonçalo Lopes 2 9507-311,1974-02-03
685619874,583858731,Fabiana de Costa,922158082,Oliveira do Bairro Av Batista S/N 4798-205,1960-12-04
370088438,433755574,Vicente Domingues-Leite,971192793,Vila Real de Santo António Alameda Rita Anjos 11 9016-984,1988-02-20
349882477,536881371,Larissa-Alice Rodrigues,915406347,Entroncamento Travessa de Monteiro 55 2555-435,1994-02-08
184361130,601068468,Iara Ferreira,933088050,Oliveira de Azeméis Largo de Mota S/N 3833-235,1982-10-05
278080254,325276092,Tatiana Esteves,901664615,Ponta Delgada Praça de Simões 3 1563-160,1988-05-24
669905508,433992093,Patrícia do Pinho,986628385,Coimbra R. Marco Ferreira 4 6881-719,1946-04-17
846656814,532863278,Ivan Pires,998617046,Porto Rua Kevin Morais 712 2160-009,1958-12-20
264174506,432808973,Erica-Teresa Pinho,983477101,Mirandela Av de Abreu 1 5594-897,1965-07-08
921660739,699002521,Erika Amorim,977439074,Agualva-Cacém Avenida Freitas S/N 9332-136,1965-04-30
743719525,564948791,Afonso Macedo-Branco,907476997,Estremoz Rua do Maestro Afonso Valentim 132 9922-387,1980-12-03
774958747,343350560,Sérgio Pinto,986834758,Caniço Av Baptista 76 9077-054,1981-09-15
715793084,922612748,Teresa Moura,999709403,Trancoso Rua de Machado 2 5814-321,1985-05-17
872981271,214749978,Matias Correia,908554973,Oliveira de Azeméis R. Carminho Macedo 68 6968-697,1956-08-26
997390835,488629293,Gustavo Pinto,982567569,Santo Tirso R. Melo 749 4062-059,1990-08-21
174388831,306288564,Íris Melo,968930290,São Salvador de Lordelo Praça Fernando Valle S/N 7946-212,1986-03-23
356145695,494873231,Matias Simões,930455152,Sintra Largo Araújo 137 9830-711,1983-09-07
905659194,168801925,Alexandra Freitas-Baptista,924819068,São Mamede de Infesta Rua Lucas Freitas 68 3876-832,1982-04-01
360883126,903674674,Íris Nunes,930724244,Cartaxo Travessa de Reis S/N 3843-115,2001-07-17
494831112,536984881,Beatriz Garcia,978842768,Tarouca Av de Neves 43 5225-731,1992-07-18
767436125,197116520,Miriam Simões,967211540,Rebordosa Rua de Vieira S/N 3965-706,1991-01-19
786951044,933752515,Soraia Monteiro,989302753,Guarda Rua Gomes 22 3251-960,1983-04-29
662597140,209349252,Naiara Gaspar,967041856,Funchal Largo de Soares 7 7505-825,1957-12-14
836727056,130039331,Juliana Morais-Baptista,934105443,Espinho Alameda Pedro Figueiredo S/N 7827-866,1995-04-14
653553120,396643282,Joel Lima,915425047,Penafiel Av de Marques 81 5402-572,1953-12-22
529487711,170054726,Inês Mota,975836030,Faro Praça do Dr. Antunes Guimarães 532 2110-983,1958-05-05
179261252,498750044,Afonso Torres,920824216,Amarante Travessa de Moradias Populares do Eng.º Machado Vaz 210 7032-519,1980-03-30
597093249,711875518,Cláudio Mota,974228447,Oliveira do Hospital Praça da Foz 26 0282-363,1956-12-11
752329306,217919159,Tiago de Batista,991252245,Santana Av da Quinta do Guarda-Mor S/N 4159-595,1995-09-26
779118566,499258747,Manuel Fonseca,989390233,Albufeira Largo Naiara Araújo 90 0761-231,1952-01-05
982153820,143661106,André Costa,994450035,Gondomar R. do Pimenta 94 0767-157,1998-12-04
521359510,424373374,Isabel Martins,989181740,Loulé Travessa de Nogueira 78 5179-199,1999-09-29
264420929,606556787,Petra do Morais,904068592,Lourosa R. de Ferreira 89 1497-392,1952-07-19
299198271,894204597,Matilde Fonseca,903898092,Porto Santo Av Mauro Mota 12 6486-046,1962-02-13
988847669,741027785,Alexandra do Mendes,940162848,Cartaxo Alameda Rita Pires 2 4958-588,1946-06-14
847912628,238330515,Miriam Rocha,932286042,Vila Nova de Foz Côa Av Nuno Cardoso 66 2176-626,1945-10-05
977809165,661300160,Marcos Cardoso,999336655,Valongo Alameda Cruz 7 6152-975,1970-02-01
688143855,618708664,Duarte Pires,977875094,Albufeira Alameda de Grijó 400 0823-365,1972-07-27
524457019,942375128,Inês da Baptista,961301285,Mirandela Praça Moura 55 0702-966,1947-04-07
278725243,374845394,Carlota Amorim,982975200,Figueira da Foz Largo de Silva 14 9544-006,1990-01-23
644644383,202994441,Samuel do Paiva,957523948,Oliveira do Bairro Avenida Leal 90 8912-113,1981-01-30
295861676,672020956,Tomás Gaspar,913270836,Costa da Caparica Travessa Emanuel Magalhães 2 7924-507,1949-08-14
724813137,942409690,Catarina Macedo,995292823,Espinho Avenida dos Pinheiros ao Parque das Nações 966 9261-056,1973-10-05
634868096,221157582,David Martins,906533007,Albufeira Rua Melo 91 1376-171,2000-10-11
961816097,890402586,Leonor-Kelly Nascimento,943325428,Barcelos Travessa Vaz 48 0866-046,1982-11-04
716607095,779927569,Salvador da Neto,972698236,Santa Cruz R. Garcia 36 9159-977,1991-01-15
685165317,276262873,Catarina da Amorim,939285850,Tomar R. de Manuel d'Arriaga 31 7782-025,2001-12-31
416506752,867783333,Carolina Anjos,999152301,Tarouca R. Artur Cupertino de Miranda 38 3193-808,1986-06-22
262670657,222340223,Filipe Macedo,992514937,Estarreja R. de Borges 6 2561-860,1965-05-11
928508269,949155677,Bryan Sousa-Brito,990434568,Vila Franca de Xira Travessa Martins S/N 3374-851,1961-05-10
802659003,285676696,Maria Leite,960100972,Rebordosa Alameda Micael Ramos 15 9297-544,1986-12-05
256368355,495004698,Maria Miranda,946978371,Miranda do Douro Avenida de Paiva 12 4073-206,1996-01-11
910711393,289986243,Diana Lopes,918092664,Mealhada Travessa Figueiredo 39 8771-038,1975-08-05
681459018,775184574,Melissa Pinto,983157671,Rio Tinto Praça da Arrábida 520 5420-045,1997-05-11
753429413,939300345,Márcio Almeida,942977640,Marco de Canaveses Largo Egito Gonçalves 585 0937-756,1955-04-11
616538631,913703656,Patrícia-Mia Andrade,963443212,Viseu Avenida Matos 4 1371-035,1989-07-11
673087865,636737701,Luísa Pereira,951368107,Mealhada Travessa José Gaspar 10 8638-121,1979-07-25
164077223,327982198,Santiago Ferreira,934195215,Seia Avenida do Prof. Hernâni Monteiro 2 3967-719,1976-08-06
756497331,599668816,Rita Machado,933961726,Ponte de Sor Praça de Carvalho 4 5431-572,1947-02-27
909106779,577279086,Anita-Melissa Reis,922340000,Rebordosa Rua do Parque 4 5773-051,1984-01-29
331071012,863520825,Leonardo Marques,953848182,Barreiro R. de Amaral 98 2704-227,1995-02-09
870108757,589319128,Catarina-Nair Pires,929662103,Oliveira do Hospital Praça de Valente 2 2604-889,1972-01-01
313512988,347946583,Valentim Garcia,967515634,Ovar Avenida de Barros 95 3243-795,1951-03-05
231145394,676868077,Leonor-Soraia Pacheco,914925879,Santo Tirso Largo Diego Guerreiro 613 2944-055,1980-10-07
888016402,873204921,António Gaspar,965527575,Vizela R. do Machado 17 9828-606,1965-03-10
360367523,478422647,Cristiano Coelho,978338971,Almeirim Travessa Sérgio Guerreiro 97 5609-137,1995-09-12
886084815,265184669,Nair Tavares,972881134,São Salvador de Lordelo Avenida Maria da Luz Ponces de Carvalho 847 5136-834,1970-04-23
826148929,337250605,Wilson do Lopes,915634213,Peniche Rua Paris (Nascente) 40 1875-577,1992-06-15
855513706,828003200,José Moura,968593379,Vendas Novas Av de Sousa 8 8237-393,1954-08-11
386996488,978341283,Marta Oliveira,960523183,Fiães Av do Maestro Afonso Valentim 65 8821-370,1995-05-01
565018513,174316848,Diego Silva,964445023,Matosinhos Travessa Madrid 21 4763-063,1946-09-30
290206468,922433624,Brian da Almeida,902831657,Gouveia Avenida Vitória Ferreira S/N 6082-891,1996-06-14
804229393,685397766,Artur Borges,913076182,Santa Maria da Feira Largo do Mar 81 7477-165,1961-09-09
734316469,671944009,Lúcia-Nair Jesus,906478362,Gondomar Rua de Tavares 5 8015-791,1967-10-20
750971076,797126047,Márcio Gonçalves,931826360,Caldas da Rainha R. do Alto de São João 72 9876-436,1966-07-09
898674757,498100495,Ivo Nascimento-Torres,954654702,Queluz Travessa do Bessa 30 7969-858,1952-12-29
296439940,507058866,Gabriela Pires,934940214,Vendas Novas Largo de Moreira 685 9217-445,1949-03-19
926429669,389303073,Valentim Miranda,909934916,Póvoa de Varzim Rua da Feiteira 56 3222-907,1958-07-06
676495433,199480455,João Matias,919401895,Lisboa Largo de Barros 32 5969-292,1984-03-29
444763765,187720538,Andreia da Pinheiro,921316211,Coimbra Praça Melo 291 6539-851,2004-10-10
431875835,728494948,Mauro do Sousa,931664417,Macedo de Cavaleiros Av Valentim Morais 9 5949-533,1970-11-07
429494046,319950504,Ana Carvalho,997177909,Reguengos de Monsaraz Travessa de Nova Sintra 2 3665-127,1971-12-13
516497582,563303474,Alexandre Oliveira,926547653,Coimbra Largo de Ferreira 27 4286-597,1968-11-22
424240070,415631169,Leandro Moura,916924407,Vendas Novas R. Miranda 47 1612-680,1947-11-15
729174552,739449858,Joaquim Pinto,901884216,Gondomar Alameda Márcio Leite 844 4098-765,1974-04-09
155871732,870505105,Luca Matias,963045966,Anadia Rua de Miranda 90 3222-685,1993-08-23
862912256,121041163,Alice Mota,956071464,Ponte de Sor Rua Ângela Lopes 9 8188-947,2004-07-22
662010196,624871468,Larissa Teixeira,999603733,Odivelas Travessa de Moura 49 6889-948,1981-03-09
604367549,511865449,Cristiano Domingues,962724922,Ponta Delgada Largo das Gáveas ao Parque das Nações 61 4739-879,1955-10-19
100782173,946156639,Gonçalo Gonçalves-Neto,917188701,São Salvador de Lordelo Travessa de Campos S/N 9435-933,1969-11-30
224350961,970788888,Leonor Lourenço,948004252,Costa da Caparica Praça Sá 9 8432-153,1952-09-01
223777344,771370046,Catarina Silva,910101328,Fafe Alameda Escuro 19 6506-301,1996-06-26
405633428,752259460,Mara Gonçalves,937246440,Vila Nova de Gaia R. de Pacheco S/N 4190-165,1965-12-17
828628255,358366887,Carlos da Vieira,953771119,Trancoso Avenida de Nunes 37 5906-176,1985-07-19
971285378,859618976,Márcio Morais,908547101,Agualva-Cacém Largo Sérgio Gaspar S/N 0038-827,1992-04-27
466927920,669009364,Cláudio Cardoso,908301340,Maia Av de Carneiro 48 9411-701,1972-11-19
680618272,198527455,Diana Barbosa,933278758,Almada Av do Ródano 532 3997-052,1967-07-29
518203807,645751474,Denis Loureiro,966878215,Maia Avenida Mota 7 9131-084,1957-08-12
681881338,712789282,Carolina Baptista,937243107,Évora R. Rocha S/N 4988-169,1991-11-05
974095580,608821888,Vasco Valente-Cardoso,945296622,Matosinhos Travessa Monteiro S/N 4819-591,1992-04-25
152333326,114785154,Eva Fernandes-Machado,959123675,Tondela Rua de Borges 8 2909-288,1950-06-28
664747937,586791958,Erica Costa,916847909,Tavira Praça Matias Rocha 175 1812-211,1964-05-02
730821053,755886130,Erica Gonçalves,922456465,Santa Maria da Feira Rua Santos 66 7292-582,1952-11-07
690703346,589715701,Gabriel Lourenço,916304161,Praia da Vitória R. Pinheiro 217 3115-291,1999-07-01
191917522,452988968,Sofia da Baptista,907141482,Covilhã Praça de Pinho 39 2261-717,1949-12-30
423319915,896772184,Ivan Cardoso,903991228,Esposende Rua de Barros 559 0087-558,1979-10-13
487998618,141775666,Nicole Vaz,974742906,Maia Travessa de Esteves S/N 0834-660,1987-10-08
483539813,597587318,Anita Batista,958719666,Vila Nova de Famalicão Av Leite 97 5054-011,1966-08-31
926464040,444033002,Ema Ramos,977239094,Tavira Praça Gaspar Almeida 7 1184-254,1971-07-20
569479915,752996577,Eduardo Domingues,914927625,Oliveira de Azeméis Avenida Mauro Assunção 45 2805-631,1987-11-26
630792937,992826898,Kévim Paiva,948307219,Santa Cruz Alameda Castro 87 0514-695,1949-02-15
693719430,976222326,Lara Baptista,912116844,Freamunde Praça Noah Castro 7 3207-133,1955-03-08
590898239,469461225,Mário Ribeiro,949772486,Vendas Novas Rua Renata Nunes 26 9595-029,1972-04-06
348486072,549498869,Isaac Nogueira,989807814,Lamego Travessa Pedro Baptista 18 8047-917,1967-07-17
213240171,210804165,Kyara Alves,924116860,Alverca do Ribatejo Alameda Eduardo VII de Inglaterra 42 2985-982,1953-10-05
458088343,274226792,Renata Andrade,907984381,Seixal Av de Miranda S/N 5791-715,1989-10-18
358060370,818093156,Kévim Melo,909868941,Anadia Alameda Ângela Barros 9 3217-261,1993-11-19
543473368,765031559,Ivo Ferreira,982032461,Miranda do Douro Av Figueiredo S/N 0052-961,1995-11-21
991948555,476274823,Emília Machado,984052411,Alcácer do Sal Avenida de Teixeira 984 7727-086,1981-04-05
210698061,107257577,Luna Silva-Torres,967061833,Montijo Alameda Vieira 20 3243-249,1974-04-27
538280020,220135071,Emma Moura,961250536,Guimarães Rua da Luz 5 1601-388,1973-06-10
941172729,196713694,Vitória Almeida,940669039,Barreiro Praça Bryan Campos 461 3521-860,1956-08-11
774697952,216140091,Mia-Daniela Miranda,959130112,Valongo Avenida Nelson Barros 47 7345-357,1974-08-08
689218604,746453282,Emanuel Matias,977811390,Faro R. Clara Mota 18 9648-615,1975-06-11
657623095,200441927,Daniel Antunes,968584401,Portalegre Rua das Chagas 40 0047-063,1961-04-21
588577480,784350091,Luana Vieira,932238244,Loulé Rua D. Carlos I ao Parque das Nações S/N 8750-950,1976-03-21
917887647,305126217,Lourenço Lourenço-Mota,972003223,Entroncamento Rua de Teixeira 6 1673-002,1962-01-15
676266295,830610651,Matias Brito-Neves,920889291,Cartaxo Praça Hugo Andrade 937 9008-120,1974-03-26
488627365,498380534,Carminho Borges,966806740,Oliveira do Bairro Largo Guilherme Almeida 9 3398-945,1976-05-21
135773947,779750675,Leonardo Soares-Coelho,999840863,Loulé Av Henrique Ferreira 70 1359-659,1961-08-27
138656087,816897816,Fábio Tavares,939491999,Braga Largo Nacional 209 7 5680-803,1981-01-22
717319647,868412174,Ana da Mendes,990889478,Braga R. de Guerreiro 6 9150-191,1981-08-11
950037810,826854235,Kelly Amorim,966341727,Matosinhos Av Assunção 9 3933-238,1954-01-11
367458899,268285322,Luca Mota,950851754,Amora Av das Sereias 38 4898-237,1971-09-22
892452946,435321156,Alexandra Melo,910054667,Funchal Rua das Ondas 79 4159-743,1956-05-01
485142278,233181356,Carlota do Domingues,927985791,Angra do Heroísmo Alameda das Fragatas S/N 3065-701,1973-02-08
634666348,951182904,Micael do Magalhães,985719815,Faro Rua do Longo 47 1386-741,1983-07-26
551821358,585026621,Bryan Carneiro,929820200,Ermesinde Av de Tavares 819 2912-361,2004-06-28
286528333,758246041,Leonor Brito,982415792,Figueira da Foz Largo Helena Marques 1 0381-727,1970-01-29
417248738,432097119,Mário Pires,988648687,Castelo Branco Alameda de Mota S/N 9423-439,1963-06-17
680244295,510645959,Helena Miranda,956878103,Gondomar Largo Márcio Mendes 257 6074-418,1955-04-07
922714333,379825379,Helena Alves,984256752,Portalegre Travessa Miranda S/N 0375-587,1963-07-06
558988767,401056601,Nuno Costa,996201719,Covilhã Alameda Clara Cunha 30 4048-627,1982-04-04
736200047,305494932,Nádia Freitas,905098318,Esposende Rua Guerreiro 325 9763-815,1945-06-04
845251117,638822694,Leandro Almeida,968996083,Angra do Heroísmo Travessa Manuel Henriques 69 6410-297,1978-09-21
716807137,696651777,Lourenço Teixeira,955724193,Reguengos de Monsaraz Avenida Guerreiro 74 2602-074,1982-11-19
345594980,589088536,Marco Batista,919105849,Sacavém Alameda Valente 65 7390-509,1985-01-24
793958970,936073829,Caetana da Cunha,906302033,Silves Av de Vandoma 2 1897-429,2000-01-22
538692628,451088002,Bruno Anjos,933971297,Vendas Novas Largo Marques 33 6667-248,1958-12-17
954829959,502420030,Daniel Oliveira,963787405,Viseu Avenida de Castro S/N 7749-636,2004-12-07
523848123,402131352,Lucas Fonseca,986436732,Loulé Rua Valente 593 1373-255,1948-07-21
789356551,105837398,Erika Silva-Mota,979799651,Silves Av Nunes 85 7416-972,1979-01-20
211695590,652775960,Lia Matias,994629931,Portimão Rua Salomé Loureiro S/N 5983-504,1993-06-16
598401456,452833340,Duarte do Paiva,901975351,Alcácer do Sal Av Ribeirinhos 868 9953-746,1950-06-06
384028855,109472257,Samuel Alves,998351692,Évora Alameda Neves S/N 1782-489,1999-06-27
